sd,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
rtrtr,"[-0.0002905354, -0.5512994, 0.07028608, -0.08373717, 0.5003183, 0.0058188345, -0.24625568, -0.5021304, 0.2572454, 0.19411793, 0.7047038, -0.8844557, -0.13403317, -1.1646643, -0.5841893, 0.53574806, 0.5026311, 0.32437617, 0.21343708, -0.6569612, 0.30100513, 0.45912433, -0.13072756, 0.04060382, 0.3255158, -0.20575118, 0.5094482, 0.5011775, -0.7598335, -0.048910443, -0.37403432, 0.7592061, -0.41534567, 0.097421445, 0.74665815, 0.3052554, 0.13792847, 0.66150063, 0.5455473, 0.41168195, 0.5573051, 0.050928026, 0.48350728, 0.049652517, -0.3068747, -0.42124388, 0.07646358, -0.17261454, 0.7414491, 0.5763823, -0.33569586, 0.44126493, 0.73401934, -0.024186235, 0.33892924, 0.7618162, -0.64995974, -0.7064635, -0.4506769, -0.56778854, -0.3008216, -0.68930256, 0.03428868, 0.3555047, 0.14758302, 0.4340819, 0.17556962, 0.37595332, -0.032480396, -0.29627785, -0.47583538, -0.1619941, 0.1005823, -1.0180044, -0.46488628, -0.37113872, -0.7683983, 0.22276011, -0.8360192, -0.44662595, 0.14733258, -0.54224527, 0.3412246, 1.3886641, 0.32402065, 0.0005670637, 0.45426223, -0.3575288, -0.6130221, 0.43838698, 0.37770212, 0.14065202, -0.10232685, 0.21776101, 0.6333761, -0.15989764, -0.09174235, -0.80213904, -0.3835495, 0.24973162, 0.2919253, 0.65556264, -0.103505656, -0.7600247, -0.2654729, 0.19753785, -0.616758, 0.13185534, -0.82055736, -1.0648266, 0.7924486, -0.013136044, 0.5790993, 0.8355503, 0.049269915, -0.008681644, -0.14259255, 0.2696876, -0.040706657, 0.38569063, -0.26485115, -0.7204238, 0.53452826, 0.14846523, -0.11951585, -0.43416947, 0.5793376, 0.28754207]"
dffgfg,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
dfgfhghg,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
gtjhyjyuj,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
drt,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
fgfg,"[0.2685218, -0.37168345, 0.4248081, -0.43114564, -0.62968403, 0.475003, -0.106410965, -0.61889124, -0.24497402, 0.17154726, -0.123153046, -0.21749398, 0.08933915, -0.6555575, 0.34692693, 0.24431174, 0.5998994, 0.4722786, -0.124134645, -0.96827424, -0.0027027726, 0.005369572, -0.33834738, 0.4634573, 0.48348162, 0.21008494, 0.6968814, 0.9183171, 0.047108583, 0.24978633, 0.3535381, 0.85131127, 0.028796885, 0.14745083, 0.8282942, -0.7374666, -0.68960667, 0.29977104, 1.4587061, 0.17199677, -0.3373712, 0.0019193338, 0.503052, -1.0900185, 0.65547156, 0.032863315, 0.46526027, -0.8089019, 0.2661913, -0.40007257, -0.41894895, 0.28521895, 1.0919687, -0.42537913, 0.6198695, 1.2347832, -0.050556544, -0.3063775, 0.37542415, -0.50908047, 0.30608305, -0.0022333413, 0.013832822, 0.91531146, 0.5462512, 0.26141262, 0.7216748, 0.27903807, -0.42338786, 0.17904536, 0.03491594, 0.26208454, 0.67025685, -1.0077368, -0.102843985, -0.35433966, -0.60292006, -0.0001286678, -0.34815973, -0.39934194, 0.32022923, -0.66831887, -0.26311904, 1.0311217, 0.7179252, -0.4784761, 0.63535696, -1.1768717, -1.2164712, -0.51352805, 0.18247326, 0.35705787, -1.1438693, -0.3725077, 0.9221449, -0.23405422, -0.37644687, -0.20179453, -0.26934147, -0.38217464, -0.02886968, 0.8894087, 0.031744882, -0.23029152, -0.14944974, 1.0156463, -1.3353891, -0.47739664, -0.7007582, -0.51227355, 0.17113508, 0.69372094, -0.30729288, 0.13228856, -0.01893446, 0.8562864, -0.6784847, 0.70422477, -0.34610158, 0.5768898, 0.24596642, -0.20429574, 1.608759, 0.32901996, 0.29429013, -0.73260033, 0.8743007, -0.25009143]"
ffg,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
fgf,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
hjh,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
df,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
dfgfgfg,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
fgfgghghggh,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
fgfghghgh,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
fdfdgfgf,"[0.34002995, -0.46324795, 0.49508724, -0.38404033, -0.745871, 0.3906918, -0.05249981, -0.6302128, -0.36603642, 0.19432643, -0.31901392, -0.2674621, 0.15816858, -0.55739355, 0.3980352, 0.24040736, 0.5916319, 0.45477045, 0.07913507, -0.969769, -0.15311068, 0.055942215, -0.21233138, 0.610226, 0.54678464, 0.36078236, 0.7245033, 0.9564277, 0.0894922, 0.09747419, 0.3308472, 0.75932246, -0.015135376, 0.2519703, 0.8333852, -0.7692142, -0.8005271, 0.31545725, 1.4379733, 0.09389429, -0.45928463, -0.064887755, 0.4178868, -1.2368292, 0.78883666, 0.13060321, 0.48822877, -0.6612263, 0.22284134, -0.45777938, -0.38030446, 0.40553978, 1.0154893, -0.42237166, 0.6524646, 1.2647272, -0.1003495, -0.24916425, 0.45748892, -0.44460016, 0.40505376, 0.026646718, 0.050753478, 0.9310535, 0.48732167, 0.31323755, 0.78549844, 0.3008727, -0.4053245, 0.35811323, 0.04686064, 0.19122067, 0.7710549, -0.98223484, -0.24464503, -0.35541818, -0.6951177, -0.047846023, -0.29129082, -0.5115901, 0.29859027, -0.67721534, -0.2937323, 1.0954366, 0.8191792, -0.6413174, 0.74285144, -1.2929142, -1.1565197, -0.62076354, 0.2007859, 0.37365377, -1.0698652, -0.35572842, 0.9488414, -0.3227471, -0.2528375, 0.008740744, -0.1984662, -0.32747656, 0.01863052, 0.9339542, 0.15546131, -0.09236786, -0.1326676, 1.1645517, -1.3768921, -0.3355265, -0.85257393, -0.6329255, 0.085143514, 0.7718111, -0.32628286, 0.042222302, 0.019642875, 0.9207648, -0.6889986, 0.73369884, -0.38036698, 0.52417, 0.33031702, -0.06758205, 1.4487461, 0.413, 0.42683804, -0.7660967, 0.8733555, -0.33372152]"
